Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
ROESELARE - FH04;5781257;0;1;0;1;MDU;A;N;IRREG;1;16;;;;;BUILDING template;Jules Lagaelaan;13;A;;;
ROESELARE - FH04;4375033;1;0;0;1;MDU;A;N;IRREG;1;12;;;;;BUILDING template;Jules Lagaelaan;7;;;;
ROESELARE - FH04;3416710;1;0;0;1;MDU;A;N;IRREG;1;16;;;;Akkoord QE oplossing;BUILDING template;Jules Lagaelaan;12;;;;
ROESELARE - FH04;6059683;8;0;1;9;MDU;E;N;IRREG;4;12;;;;;BUILDING template;Mandellaan;182;;;;
ROESELARE - FH04;3420638;0;2;0;2;MDU;C;Y;NA;3;8;;;;;BUILDING template;Onze-Lieve-Vrouwemarkt;30;;;;
ROESELARE - FH04;3413903;3;1;0;4;MDU;X;N;IRREG;3;12;;;;;BUILDING template;Beversesteenweg;193;B;;;
ROESELARE - FH04;874796;10;1;1;12;MDU;A;N;IRREG;5;14;;;;;BUILDING template;Beversesteenweg;22;;Orient express b;;
ROESELARE - FH04;5580407;11;0;0;11;MDU;C;N;IRREG;4;12;;;;;BUILDING template;Beversesteenweg;57;;Residentie Helminge;;
ROESELARE - FH04;874790;12;0;0;12;MDU;C;N;IRREG;4;12;;;;;BUILDING template;Beversesteenweg;53;;Residentie Helminge;;
ROESELARE - FH04;1490121;12;0;0;12;MDU;C;N;IRREG;4;12;;;;;BUILDING template;Beversesteenweg;55;;Residentie Helminge;;
ROESELARE - FH04;4218578;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Langebrugstraat;68;;;;
ROESELARE - FH04;4354926;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Sint-Jorisstraat;28;;;;
ROESELARE - FH04;123270;1;0;0;1;SDU;;Y;NA;4;8;;;;;BUILDING template;Nijverheidsstraat;4;;;;
ROESELARE - FH04;4353131;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Onze-Lieve-Vrouwemarkt;8;;;;
ROESELARE - FH04;3415315;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Hammestraat;55;;;;
ROESELARE - FH04;4365014;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Hammestraat;57;;;;
ROESELARE - FH04;875203;0;1;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Sint-Jorisstraat;13;;;;
ROESELARE - FH04;4353147;1;0;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Ardooisesteenweg;38;;;;
ROESELARE - FH04;1252729;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Mandellaan;294;;;;
ROESELARE - FH04;3417068;1;0;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Mandellaan;352;;;;
ROESELARE - FH04;4198412;1;0;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Spinnersstraat;73;;;;
ROESELARE - FH04;1252758;0;1;0;1;SDU;;N;IRREG;2;7;;;;;BUILDING template;Ardooisesteenweg;119;;;;
ROESELARE - FH04;3413634;0;1;0;1;SDU;;N;IRREG;1;7;;;;;BUILDING template;Ardooisesteenweg;115;;;;
ROESELARE - FH04;123206;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Sint-Hubrechtsstraat;15;;;;
ROESELARE - FH04;3418811;0;1;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Sint-Hubrechtsstraat;32;;;;
ROESELARE - FH04;5544481;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Onze-Lieve-Vrouwemarkt;21;;;;
ROESELARE - FH04;4374984;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Spanjestraat;35;;;;
ROESELARE - FH04;1252969;1;0;0;1;SDU;;N;IRREG;3;9;;;;;BUILDING template;Jules Lagaelaan;6;;;;
ROESELARE - FH04;874805;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Mariastraat;26;;;;
ROESELARE - FH04;3417669;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Onze-Lieve-Vrouwestraat;13;;;;
ROESELARE - FH04;123280;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Nijverheidsstraat;3;;;;
ROESELARE - FH04;123194;0;1;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Ardooisesteenweg;2;;;;
ROESELARE - FH04;4353107;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Sint-Hubrechtsstraat;23;;;;
ROESELARE - FH04;3413607;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ardooisesteenweg;63;;;;
ROESELARE - FH04;3413592;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ardooisesteenweg;40;;;;
ROESELARE - FH04;1252964;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Fortuinstraat;5;;;;
ROESELARE - FH04;4353124;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ardooisesteenweg;24;;;;
ROESELARE - FH04;123197;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ardooisesteenweg;30;;;;
ROESELARE - FH04;4210275;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Nijverheidsstraat;12;;;;
ROESELARE - FH04;3418800;1;0;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Sint-Hubrechtsstraat;3;;;;
ROESELARE - FH04;3418525;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Spanjestraat;3;;;;
ROESELARE - FH04;3413610;0;1;0;1;SDU;;N;IRREG;3;8;;;;;BUILDING template;Ardooisesteenweg;73;;;;
ROESELARE - FH04;875327;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Langebrugstraat;2;;;;
ROESELARE - FH04;3416713;0;1;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Jules Lagaelaan;24;;;;
ROESELARE - FH04;4091648;1;0;0;1;SDU;;Y;NA;3;7;;;;;BUILDING template;Beversesteenweg;18;;;;
ROESELARE - FH04;1252334;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Mariastraat;19;;;;
ROESELARE - FH04;3416523;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Koornstraat;142;;;;
ROESELARE - FH04;874794;0;1;0;1;SDU;;N;IRREG;3;8;;;;;BUILDING template;Ardooisesteenweg;49;;;;
ROESELARE - FH04;3413633;0;1;0;1;SDU;;N;IRREG;3;12;;;;;BUILDING template;Ardooisesteenweg;110;;;;
ROESELARE - FH04;1252074;0;1;0;1;SDU;;N;IRREG;1;4;;;;;BUILDING template;Koning Leopold III-laan;92;;;;
ROESELARE - FH04;875126;0;1;0;1;SDU;;N;IRREG;1;4;;;;;BUILDING template;Ardooisesteenweg;115;;;;
ROESELARE - FH04;3413635;0;1;0;1;SDU;;N;IRREG;1;4;;;;;BUILDING template;Ardooisesteenweg;115;;;;
ROESELARE - FH04;123243;1;0;0;1;SDU;;Y;NA;1;7;;;;;BUILDING template;Ommegangsstraat;21;;;;
ROESELARE - FH04;3417061;0;1;0;1;SDU;;N;IRREG;3;7;;;;;BUILDING template;Mandellaan;334;;;;
ROESELARE - FH04;875160;0;1;0;1;SDU;;Y;NA;3;7;;;;;BUILDING template;Ardooisesteenweg;111;;;;
ROESELARE - FH04;3413900;0;1;0;1;SDU;;N;IRREG;2;8;;;;;BUILDING template;Beversesteenweg;188;;;;
ROESELARE - FH04;3417548;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Nijverheidsstraat;26;;;;
ROESELARE - FH04;3417678;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ommegangsstraat;19;;;;
ROESELARE - FH04;4374777;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Vaartstraat;25;;;;
ROESELARE - FH04;875326;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Jules Lagaelaan;1;;;;
ROESELARE - FH04;4374740;0;1;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Kaaistraat;3;;;;
ROESELARE - FH04;1252972;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Vaartstraat;10;;;;
ROESELARE - FH04;3418843;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Sint-Jorisstraat;57;;;;
ROESELARE - FH04;4353118;1;0;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Onze-Lieve-Vrouwestraat;21;;;;
ROESELARE - FH04;875201;1;0;0;1;SDU;;Y;NA;3;7;;;;;BUILDING template;Koornstraat;4;;;;
ROESELARE - FH04;3418815;1;0;0;1;SDU;;Y;NA;3;7;;;;;BUILDING template;Sint-Hubrechtsstraat;39;;;;
ROESELARE - FH04;3418577;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Spanjestraat;253;;;;
ROESELARE - FH04;123245;0;1;0;1;SDU;;N;IRREG;1;12;;;;;BUILDING template;Jules Lagaelaan;14;;;;
ROESELARE - FH04;123251;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Jules Lagaelaan;21;;;;
ROESELARE - FH04;3417670;0;1;0;1;SDU;;Y;NA;3;7;;;;;BUILDING template;Onze-Lieve-Vrouwestraat;15;;;;
ROESELARE - FH04;860079;0;1;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Beversesteenweg;150;;;;
ROESELARE - FH04;4229831;1;0;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Langebrugstraat;70;;;;
ROESELARE - FH04;4353111;1;0;0;1;SDU;;N;IRREG;1;12;;;;;BUILDING template;Sint-Hubrechtsstraat;33;;;;
ROESELARE - FH04;3418813;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Sint-Hubrechtsstraat;37;;;;
ROESELARE - FH04;875330;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Sint-Hubrechtsstraat;47;;;;
ROESELARE - FH04;4354961;0;1;0;1;SDU;;N;IRREG;2;8;;;;;BUILDING template;Ardooisesteenweg;67;;;;
ROESELARE - FH04;4353145;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ardooisesteenweg;36;;;;
ROESELARE - FH04;874642;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Fabrieksstraat;52;;;;
ROESELARE - FH04;875279;1;0;0;1;SDU;;N;IRREG;2;7;;;;;BUILDING template;Spanjestraat;154;;;;
ROESELARE - FH04;1252756;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Germain Hoetstraat;28;;;;
ROESELARE - FH04;4243322;1;0;0;1;SDU;;Y;NA;3;7;;;;;BUILDING template;Germain Hoetstraat;30;;;;
ROESELARE - FH04;875199;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ardooisesteenweg;82;;;;
ROESELARE - FH04;84978;1;0;0;1;SDU;;Y;NA;1;7;;;;;BUILDING template;Ardooisesteenweg;80;;;;
ROESELARE - FH04;3415712;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Germain Hoetstraat;32;;;;
ROESELARE - FH04;875276;1;0;0;1;SDU;;N;IRREG;2;7;;;;;BUILDING template;Spanjestraat;166;;;;
ROESELARE - FH04;3418555;1;0;0;1;SDU;;N;IRREG;2;7;;;;;BUILDING template;Spanjestraat;172;;;;
ROESELARE - FH04;3418556;1;0;0;1;SDU;;N;IRREG;1;7;;;;;BUILDING template;Spanjestraat;174;;;;
ROESELARE - FH04;874631;1;0;0;1;SDU;;Y;NA;3;7;;;;;BUILDING template;Herentalslaan;18;;;;
ROESELARE - FH04;1252948;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Koornstraat;117;;;;
ROESELARE - FH04;1252737;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Mandellaan;258;;;;
ROESELARE - FH04;1252721;1;0;0;1;SDU;;Y;NA;3;7;;;;;BUILDING template;Mandellaan;292;;;;
ROESELARE - FH04;875141;1;0;0;1;SDU;;N;IRREG;2;7;;;;;BUILDING template;Koornstraat;40;;;;
ROESELARE - FH04;875047;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Mandellaan;354;;;;
ROESELARE - FH04;3418632;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Spinnersstraat;67;;;;
ROESELARE - FH04;3418633;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Spinnersstraat;69;;;;
ROESELARE - FH04;3418634;1;0;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Spinnersstraat;71;;;;
ROESELARE - FH04;3413632;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ardooisesteenweg;107;;;;
ROESELARE - FH04;3419405;1;0;0;1;SDU;;Y;NA;3;7;;;;;BUILDING template;Vierwegstraat;45;;;;
ROESELARE - FH04;862515;1;0;0;1;SDU;;N;IRREG;3;10;;;;;BUILDING template;Beversesteenweg;176;;;;
ROESELARE - FH04;5500520;1;0;0;1;SDU;;N;IRREG;3;7;;;;;BUILDING template;Bruanestraat;91;;;;
ROESELARE - FH04;1364253;0;1;0;1;SDU;;N;IRREG;2;7;;;;;BUILDING template;Kaaistraat;62;;;;
ROESELARE - FH04;875068;0;1;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Vierwegstraat;83;;;;
ROESELARE - FH04;3416712;0;1;0;1;SDU;;N;IRREG;1;4;;;;;BUILDING template;Jules Lagaelaan;20;;;;
ROESELARE - FH04;123202;0;2;2;4;MDU;D;Y;NA;3;8;;;;;BUILDING template;Sint-Hubrechtsstraat;14;;;;
ROESELARE - FH04;3419086;0;2;2;4;MDU;D;Y;NA;6;18;;;;;BUILDING template;Steenhouwersstraat;22;;;;
ROESELARE - FH04;4030092;1;1;0;2;MDU;D;Y;NA;3;10;;;;;BUILDING template;Sint-Hubrechtsstraat;20;;;;
ROESELARE - FH04;3413581;0;1;0;1;MDU;B;Y;NA;5;16;;;;;BUILDING template;Ardooisesteenweg;14;;;;
ROESELARE - FH04;3413864;0;1;0;1;SDU;;Y;NA;3;7;;;;;BUILDING template;Beversesteenweg;108;;;;
ROESELARE - FH04;1252910;3;0;0;3;MDU;D;Y;NA;2;7;;;;;BUILDING template;Kaaistraat;62;;;;
ROESELARE - FH04;4061675;1;0;0;1;SDU;;N;IRREG;3;9;;;;;BUILDING template;Jules Lagaelaan;18;;;;
ROESELARE - FH04;1252282;1;1;0;2;MDU;D;Y;NA;2;7;;;;;BUILDING template;Mandellaan;100;;;;
ROESELARE - FH04;3418806;1;1;0;2;MDU;D;Y;NA;3;12;;;;;BUILDING template;Sint-Hubrechtsstraat;19;;;;
ROESELARE - FH04;4353108;1;1;0;2;MDU;D;Y;NA;2;7;;;;;BUILDING template;Sint-Hubrechtsstraat;27;;;;
ROESELARE - FH04;3419083;3;0;0;3;MDU;D;Y;NA;4;7;;;;;BUILDING template;Steenhouwersstraat;10;;;;
ROESELARE - FH04;4353121;13;0;1;14;MDU;A;N;IRREG;7;16;;;;Akkoord met QE oplossing;BUILDING template;Jules Lagaelaan;11;;;;
ROESELARE - FH04;874793;30;0;0;30;MDU;B;N;IRREG;4;12;;;;;BUILDING template;Beversesteenweg;51;;;;
ROESELARE - FH04;875281;0;2;0;2;MDU;C;N;IRREG;3;;;;;;BUILDING template;Kaaistraat;56;;;;
ROESELARE - FH04;18575;4;0;1;5;MDU;E;N;IRREG;2;16;;;;;BUILDING template;Mandellaan;200;;;;
ROESELARE - FH04;3413861;0;1;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Beversesteenweg;102;;;;
ROESELARE - FH04;3996199;2;2;0;4;MDU;C;N;IRREG;2;8;;;;Verticale schacht nog in opbouw, klant voorziet zelf kabel van de appartementen naar de technische ruimte;BUILDING template;Beversesteenweg;180;;;;
ROESELARE - FH04;4352918;0;1;0;1;SDU;;N;NA;2;7;;;;;BUILDING template;Mandellaan;178;;;;
ROESELARE - FH04;1252330;10;0;0;10;MDU;B;N;IRREG;5;14;;;;;BUILDING template;Beversesteenweg;45;;;;
ROESELARE - FH04;3418823;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Sint-Jorisstraat;14;;;;
ROESELARE - FH04;874754;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Mandeldreef;62;;;;
ROESELARE - FH04;875315;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Spanjestraat;80;;;;
ROESELARE - FH04;3413585;0;1;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Ardooisesteenweg;20;;;;
ROESELARE - FH04;3418575;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Spanjestraat;247;;;;
ROESELARE - FH04;1252958;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Spanjestraat;88;;;;
ROESELARE - FH04;3416510;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Koornstraat;66;;;;
ROESELARE - FH04;875208;0;1;0;1;SDU;;Y;NA;1;4;;;;;BUILDING template;Sint-Jorisstraat;40;;;;
ROESELARE - FH04;4374762;0;1;0;1;SDU;;N;IRREG;1;8;;;;;BUILDING template;Spanjestraat;98;;;;
ROESELARE - FH04;874590;0;1;0;1;SDU;;N;IRREG;2;7;;;;;BUILDING template;Mandellaan;14;;;;
ROESELARE - FH04;1252041;0;1;0;1;SDU;;N;IRREG;1;4;;;;;BUILDING template;Mandellaan;20;;;;
ROESELARE - FH04;1252042;0;1;0;1;SDU;;N;IRREG;1;4;;;;;BUILDING template;Mandellaan;22;;;;
ROESELARE - FH04;1252037;0;1;0;1;SDU;;N;IRREG;1;4;;;;;BUILDING template;Mandellaan;34;;;;
ROESELARE - FH04;875294;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Koornstraat;96;;;;
ROESELARE - FH04;6059681;0;1;0;1;SDU;;N;IRREG;1;4;;;;;BUILDING template;Mandellaan;20;;;;
ROESELARE - FH04;1363821;0;1;0;1;SDU;;N;IRREG;1;4;;;;;BUILDING template;Mandellaan;22;;;;
ROESELARE - FH04;5874418;0;1;0;1;SDU;;N;IRREG;1;4;;;;;BUILDING template;Mandellaan;22;;;;
ROESELARE - FH04;6059682;0;1;0;1;SDU;;N;IRREG;1;4;;;;;BUILDING template;Mandellaan;22;;;;
ROESELARE - FH04;4353003;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Sint-Hubrechtsstraat;9;;;;
ROESELARE - FH04;3417673;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ommegangsstraat;6;;;;
ROESELARE - FH04;123188;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Onze-Lieve-Vrouwemarkt;2;;;;
ROESELARE - FH04;875301;0;1;0;1;SDU;;N;IRREG;3;9;;;;;BUILDING template;Kaaistraat;19;;;;
ROESELARE - FH04;875312;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Spanjestraat;52;;;;
ROESELARE - FH04;4007428;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Onze-Lieve-Vrouwemarkt;38;;;;
ROESELARE - FH04;3420640;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Onze-Lieve-Vrouwemarkt;38;;;;
ROESELARE - FH04;875331;0;1;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Sint-Hubrechtsstraat;51;;;;
ROESELARE - FH04;1252988;0;1;0;1;SDU;;Y;NA;1;7;;;;;BUILDING template;Sint-Hubrechtsstraat;59;;;;
ROESELARE - FH04;875329;0;1;0;1;SDU;;Y;NA;1;7;;;;;BUILDING template;Sint-Hubrechtsstraat;69;;;;
ROESELARE - FH04;3413602;0;1;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Ardooisesteenweg;57;;;;
ROESELARE - FH04;3413606;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ardooisesteenweg;61;;;;
ROESELARE - FH04;875200;0;1;0;1;SDU;;N;IRREG;3;8;;;;;BUILDING template;Ardooisesteenweg;71;;;;
ROESELARE - FH04;4375093;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Kaaistraat;65;;;;
ROESELARE - FH04;4375164;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Spanjestraat;157;;;;
ROESELARE - FH04;1252913;0;1;0;1;SDU;;N;IRREG;1;20;;;;;BUILDING template;Kaaistraat;70;;;;
ROESELARE - FH04;1252324;0;1;0;1;SDU;;Y;NA;1;4;;;;;BUILDING template;Beversesteenweg;46;;;;
ROESELARE - FH04;875284;0;1;0;1;SDU;;N;IRREG;2;7;;;;;BUILDING template;Langebrugstraat;5;;;;
ROESELARE - FH04;875285;0;1;0;1;SDU;;N;IRREG;2;7;;;;;BUILDING template;Langebrugstraat;11;;;;
ROESELARE - FH04;3415316;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Hammestraat;67;;;;
ROESELARE - FH04;874599;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Beversesteenweg;80;;;;
ROESELARE - FH04;874802;0;1;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Mariastraat;16;;;;
ROESELARE - FH04;874803;0;1;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Mariastraat;18;;;;
ROESELARE - FH04;4359685;0;1;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Mariastraat;20;;;;
ROESELARE - FH04;875305;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Kaaistraat;1;;;;
ROESELARE - FH04;4352930;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Fabrieksstraat;14;;;;
ROESELARE - FH04;3416981;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Mandeldreef;30;;;;
ROESELARE - FH04;875304;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Kaaistraat;10;;;;
ROESELARE - FH04;4362874;0;1;0;1;SDU;;Y;NA;2;10;;;;;BUILDING template;Fabrieksstraat;36;;;;
ROESELARE - FH04;874755;0;1;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Mandeldreef;63;;;;
ROESELARE - FH04;3413598;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ardooisesteenweg;52;;;;
ROESELARE - FH04;3414363;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Bruanestraat;78;;;;
ROESELARE - FH04;3413599;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ardooisesteenweg;54;;;;
ROESELARE - FH04;3416711;0;1;0;1;SDU;;N;IRREG;3;9;;;;;BUILDING template;Jules Lagaelaan;17;;;;
ROESELARE - FH04;3413605;0;1;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Ardooisesteenweg;60;;;;
ROESELARE - FH04;3417667;0;1;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Onze-Lieve-Vrouwestraat;9;;;;
ROESELARE - FH04;4362957;0;1;0;1;SDU;;N;IRREG;1;4;;;;;BUILDING template;Hammestraat;44;;;;
ROESELARE - FH04;4365080;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Munitiestraat;31;;;;
ROESELARE - FH04;874628;0;1;0;1;SDU;;Y;NA;3;7;;;;;BUILDING template;Herentalslaan;2;;;;
ROESELARE - FH04;3413611;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ardooisesteenweg;74;;;;
ROESELARE - FH04;3414371;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Bruanestraat;102;;;;
ROESELARE - FH04;874772;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Mandellaan;142;;;;
ROESELARE - FH04;3413613;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ardooisesteenweg;78;;;;
ROESELARE - FH04;875173;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Bruanestraat;104;;;;
ROESELARE - FH04;3413905;0;1;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Beversesteenweg;195;;;;
ROESELARE - FH04;123282;0;1;0;1;SDU;;Y;NA;2;9;;;;;BUILDING template;Nijverheidsstraat;7;;;;
ROESELARE - FH04;123284;0;1;0;1;SDU;;Y;NA;2;9;;;;;BUILDING template;Nijverheidsstraat;9;;;;
ROESELARE - FH04;3413620;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Ardooisesteenweg;94;;;;
ROESELARE - FH04;4375357;0;1;0;1;SDU;;Y;NA;1;4;;;;;BUILDING template;Koornstraat;43;;;;
