Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
SINT-NIKLAAS - FH01;3500889;1;0;0;1;SDU;;Y;NA;2;8;;;;_;BUILDING template;Kongostraat;101;;;133959,75;205565,968
SINT-NIKLAAS - FH01;3515228;0;1;1;2;MDU;D;Y;NA;2;7;;;;_BG van gamaakt op vraag van René;BUILDING template;Stationsplein;3;;;134166,276;206725,137
SINT-NIKLAAS - FH01;3515381;0;1;0;1;SDU;;Y;NA;3;14;;;;BE_;BUILDING template;Stationsstraat;85;;;134162,939;206484,203
SINT-NIKLAAS - FH01;1513895;3;0;0;3;MDU;D;Y;NA;4;13;;;;_Nancy ok;BUILDING template;Kleine Peperstraat;4;;;134311,094;206006,961
SINT-NIKLAAS - FH01;4051822;0;1;1;2;MDU;D;Y;NA;1;9;;;;_BG van gamaakt op vraag van René;BUILDING template;Kokkelbeekstraat;67;;;134133,42;205799,352
SINT-NIKLAAS - FH01;4444002;1;0;0;1;SDU;;Y;NA;2;8;;;;_;BUILDING template;Kongostraat;103;;;133955,087;205564,154
SINT-NIKLAAS - FH01;106653;0;1;0;1;SDU;;N;IRREG;2;5;;;;_;BUILDING template;Hofstraat;7;;;133847,251;206324,774
SINT-NIKLAAS - FH01;3515229;0;1;0;1;SDU;;Y;NA;2;7;;;;_;BUILDING template;Stationsplein;4;;;134164,201;206730,866
SINT-NIKLAAS - FH01;4444512;0;1;1;2;MDU;D;Y;NA;3;13;;;;BE_BG van gamaakt op vraag van René;BUILDING template;Stationsstraat;87;;;134164,391;206494,653
SINT-NIKLAAS - FH01;977888;6;0;1;7;MDU;D;Y;NA;4;12;;;;_;BUILDING template;Kleine Peperstraat;6;;;134317,322;206014,575
SINT-NIKLAAS - FH01;3948703;1;0;0;1;MDU;C;Y;NA;3;6;;;;_Nancy ok -  Bg 73-69;BUILDING template;Kokkelbeekstraat;69;;Kokkelbeekstraat 69-73;134135,987;205793,401
SINT-NIKLAAS - FH01;3500895;1;0;0;1;SDU;;Y;NA;2;8;;;;_;BUILDING template;Kongostraat;105;;;133950,811;205562,664
SINT-NIKLAAS - FH01;3500048;1;0;0;1;MDU;C;N;IRREG;3;10;;;;_;BUILDING template;Kleine Laan;26;B;Kleine Laan 26-26B-26C-27-28-28B-29-30;134075,792;206706,089
SINT-NIKLAAS - FH01;76239;0;1;0;1;MDU;C;Y;NA;4;15;;;;_;BUILDING template;Houtbriel;1;;Houtbriel 1-2_Stationsstraat 1-3-5;134111,954;206144,349
SINT-NIKLAAS - FH01;62569;0;1;0;1;SDU;;Y;NA;3;11;;;;_;BUILDING template;Stationsplein;5;;;134160,758;206738,441
SINT-NIKLAAS - FH01;1316789;0;1;0;1;SDU;;Y;NA;3;13;;;;BE_;BUILDING template;Stationsstraat;89;;;134165,632;206505,01
SINT-NIKLAAS - FH01;977889;1;0;0;1;SDU;;Y;NA;2;9;;;;_;BUILDING template;Kleine Peperstraat;8;;;134324,554;206019,055
SINT-NIKLAAS - FH01;3508507;0;1;0;1;MDU;D;Y;NA;2;8;;;;_;BUILDING template;Nieuwstraat;25;;Nieuwstraat 25-25A-25B;133881,044;205954,57
SINT-NIKLAAS - FH01;3500636;5;0;0;5;MDU;C;Y;NA;3;6;;;;_Nancy ok -  Bg 73-69 -  Geen toegankelijke schacht of wachtbuis. Opbouw ook niet mogelijk.;BUILDING template;Kokkelbeekstraat;73;;Kokkelbeekstraat 69-73;134141,99;205776,704
SINT-NIKLAAS - FH01;4444003;1;0;0;1;SDU;;Y;NA;2;8;;;;_;BUILDING template;Kongostraat;107;;;133947,249;205561,304
SINT-NIKLAAS - FH01;76236;0;1;0;1;MDU;C;Y;NA;4;15;;;;_;BUILDING template;Houtbriel;2;;Houtbriel 1-2_Stationsstraat 1-3-5;134118,013;206144,42
SINT-NIKLAAS - FH01;3515388;0;1;1;2;MDU;D;Y;NA;3;12;;;;_BG van gamaakt op vraag van René;BUILDING template;Stationsstraat;91;;;134166,596;206515,148
SINT-NIKLAAS - FH01;1513898;1;0;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Kleine Peperstraat;10;;;134326,623;206022,285
SINT-NIKLAAS - FH01;3508510;0;1;0;1;SDU;;Y;NA;2;8;;;;_;BUILDING template;Nieuwstraat;27;;;133879,071;205946,629
SINT-NIKLAAS - FH01;4176885;1;0;0;1;MDU;D;Y;NA;3;6;;;;_;BUILDING template;Kokkelbeekstraat;81;;Kokkelbeekstraat 81-83;134147,228;205765,682
SINT-NIKLAAS - FH01;3512904;22;0;0;22;MDU;C;Y;NA;4;9;;;;QB want de kelder is een stort en is onder water gelopen. Er moet met binnen en buiten-bekabeling gewerkt worden om alle units aan te sluiten en dit is niet mogelijk.;BUILDING template;Regentiestraat;23;;Regentiestraat 21-23;134267,984;206510,956
SINT-NIKLAAS - FH01;3500899;1;0;0;1;SDU;;Y;NA;2;8;;;;_;BUILDING template;Kongostraat;109;;;133941,419;205559,49
SINT-NIKLAAS - FH01;3500050;1;0;0;1;MDU;C;N;IRREG;3;10;;;;_;BUILDING template;Kleine Laan;26;C;Kleine Laan 26-26B-26C-27-28-28B-29-30;134080,678;206707,543
SINT-NIKLAAS - FH01;76383;0;1;1;2;MDU;D;N;IRREG;4;15;;;;_BG van gamaakt op vraag van René;BUILDING template;Houtbriel;7;;;134153,541;206151,91
SINT-NIKLAAS - FH01;3948803;4;1;1;6;MDU;D;N;IRREG;5;0;;;;_Nancy ok;BUILDING template;Stationsstraat;110;;;134158,826;206659,144
SINT-NIKLAAS - FH01;3515393;0;1;1;2;MDU;D;Y;NA;2;10;;;;BE_BG van gamaakt op vraag van René;BUILDING template;Stationsstraat;93;;;134167,582;206521,79
SINT-NIKLAAS - FH01;1362196;6;0;0;6;MDU;C;Y;NA;3;9;;;;_Nancy ok;BUILDING template;Kleine Peperstraat;12;;;134328,591;206026,525
SINT-NIKLAAS - FH01;3508514;2;1;0;3;MDU;C;Y;NA;2;8;;;;_Nancy ok;BUILDING template;Nieuwstraat;29;;;133873,787;205943,379
SINT-NIKLAAS - FH01;96723;0;1;1;2;MDU;D;Y;NA;2;6;;;;_BG van gamaakt op vraag van René;BUILDING template;Kokkelbeekstraat;85;;;134148,21;205759,243
SINT-NIKLAAS - FH01;4262472;1;0;0;1;SDU;;Y;NA;2;8;;;;_;BUILDING template;Kongostraat;111;;;133934,164;205556,705
SINT-NIKLAAS - FH01;3495570;1;0;0;1;SDU;;Y;NA;2;6;;;;_;BUILDING template;Hoveniersstraat;16;;;133810,312;205794,693
SINT-NIKLAAS - FH01;62562;0;1;0;1;MDU;C;N;IRREG;3;10;;;;_Nancy ok -  Bg 112-114;BUILDING template;Stationsstraat;112;;Stationsstraat 112-114;134159,617;206664,597
SINT-NIKLAAS - FH01;3515396;0;1;0;1;SDU;;Y;NA;2;10;;;;BE_;BUILDING template;Stationsstraat;95;;;134168,108;206526,327
SINT-NIKLAAS - FH01;977890;0;1;0;1;MDU;D;N;IRREG;3;14;;;;_Op vraag van René SDU +X unit;BUILDING template;Kleine Peperstraat;16;;;134356,175;206052,905
SINT-NIKLAAS - FH01;3508517;0;1;0;1;SDU;;Y;NA;2;8;;;;_;BUILDING template;Nieuwstraat;31;;;133869,135;205939,976
SINT-NIKLAAS - FH01;96766;2;0;0;2;MDU;D;Y;NA;2;6;;;;DG_Nancy ok -  De aansluiting links van het gebouw is wel degelijk bedoeld voor de 1ste verdieping - Bg met Kokkelbeekstraat 85;BUILDING template;Mgr. Stillemansstraat;1;;;134132,386;205756,078
SINT-NIKLAAS - FH01;3500904;1;0;0;1;SDU;;Y;NA;2;8;;;;_;BUILDING template;Kongostraat;113;;;133928,463;205554,826
SINT-NIKLAAS - FH01;3500054;1;0;0;1;MDU;C;N;IRREG;3;10;;;;_;BUILDING template;Kleine Laan;28;B;Kleine Laan 26-26B-26C-27-28-28B-29-30;134091,084;206705,529
SINT-NIKLAAS - FH01;3495563;1;0;0;1;MDU;D;Y;NA;3;6;;;;_Nancy : geen ssv rapport;BUILDING template;Hoveniersstraat;6;;Hoveniersstraat 2-4-6;133790,339;205811,727
SINT-NIKLAAS - FH01;62561;6;0;1;7;MDU;C;N;IRREG;3;10;;;;_Nancy ok -  Bg 112-114 -  QC met flexibels ok Jasper;BUILDING template;Stationsstraat;114;;Stationsstraat 112-114;134162,02;206669,974
SINT-NIKLAAS - FH01;69564;0;1;0;1;SDU;;N;IRREG;2;0;;;;_;BUILDING template;Stationsstraat;97;;;134168,608;206534,488
SINT-NIKLAAS - FH01;76232;2;0;1;3;MDU;C;N;IRREG;3;9;;;;BE_Nancy ok -  Bg 1-2 -  bu 0-1 en su -  verd.2 ipv 3 bij foto;BUILDING template;Sacramentsstraat;1;;Sacramentsstraat 1-2;134191,743;206099,693
SINT-NIKLAAS - FH01;104870;1;0;0;1;SDU;;N;IRREG;3;9;;;;_;BUILDING template;Nieuwstraat;33;;;133864,728;205935,637
SINT-NIKLAAS - FH01;3515701;5;0;0;5;MDU;C;N;IRREG;3;0;;;;DG_Nancy ok -  Bg Hendrik Heymanplein 116-118 + Mgr.Stillemansstraat 3 -  Qc ok Jasper;BUILDING template;Mgr. Stillemansstraat;3;;Hendrik Heymanplein 116-118_Mrg.Stillemanstraat 3;134118,963;205752,477
SINT-NIKLAAS - FH01;4054555;1;0;0;1;SDU;;Y;NA;2;8;;;;_;BUILDING template;Kongostraat;115;;;133924,447;205553,79
SINT-NIKLAAS - FH01;3498141;0;1;1;2;MDU;D;Y;NA;2;6;;;;_BG van gamaakt op vraag van René;BUILDING template;Kasteelstraat;93;;;133576;206255
SINT-NIKLAAS - FH01;3515420;4;1;1;6;MDU;C;N;IRREG;2;0;;;;_Nancy ok -  Qc oké dixit Jasper;BUILDING template;Stationsstraat;116;;;134165,54;206682,954
SINT-NIKLAAS - FH01;68463;2;0;0;2;MDU;D;Y;NA;2;6;;;;_Nancy ok;BUILDING template;Zamanstraat;56;;;134321,151;206411,939
SINT-NIKLAAS - FH01;3513799;0;1;0;1;MDU;D;Y;NA;3;9;;;;_Nancy: SSV onvolledig -  Bg 3-4 -  4 ontbreekt;BUILDING template;Sacramentsstraat;3;;Sacramentsstraat 3-4;134192,03;206091,136
SINT-NIKLAAS - FH01;103378;0;1;0;1;SDU;;N;GLASS;3;0;;;;_;BUILDING template;Nieuwstraat;35;;;133859,242;205935,938
SINT-NIKLAAS - FH01;103401;2;0;0;2;MDU;D;Y;NA;2;8;;;;_;BUILDING template;Kongostraat;117;;;133920,755;205550,292
SINT-NIKLAAS - FH01;977874;6;1;0;7;MDU;C;Y;NA;2;9;;;;BE_Eigenaar wenst bestaande bekabeling te hergebruiken en niet via opbouw of façade. Geen toegang 5/03/2020 en 6/03/2020 en 10/03/2020;BUILDING template;Apostelstraat;1;;;134136,214;206020,793
SINT-NIKLAAS - FH01;3500036;2;0;0;2;MDU;D;Y;NA;3;9;;;;_Nancy ok -  Bg 15-16 -  Qd forced;BUILDING template;Kleine Laan;15;;;134017,753;206682,433
SINT-NIKLAAS - FH01;4448150;0;1;0;1;SDU;;N;IRREG;2;0;;;;BE_;BUILDING template;Stationsstraat;118;;;134165,108;206687,017
SINT-NIKLAAS - FH01;3525189;1;0;0;1;SDU;;Y;NA;9;9;;;;_;BUILDING template;Zamanstraat;58;;;134323,027;206417,049
SINT-NIKLAAS - FH01;3513802;0;1;0;1;SDU;;Y;NA;2;6;;;;_;BUILDING template;Sacramentsstraat;5;;;134195,923;206085,716
SINT-NIKLAAS - FH01;3508524;0;1;0;1;SDU;;N;IRREG;2;8;;;;_;BUILDING template;Nieuwstraat;37;;;133850,585;205926,978
SINT-NIKLAAS - FH01;62576;0;1;0;1;MDU;C;N;GLASS;4;0;;;;_;BUILDING template;Kleine Laan;29;;Kleine Laan 26-26B-26C-27-28-28B-29-30;134107,38;206718,79
SINT-NIKLAAS - FH01;3515426;3;1;1;5;MDU;C;N;IRREG;3;10;;;;_Nancy ok;BUILDING template;Stationsstraat;120;;Stationsplein 1_Stationsstraat 120-122-124;134168,964;206695,824
SINT-NIKLAAS - FH01;1177021;5;0;0;5;MDU;D;Y;NA;5;15;;;;BE_Nancy ok;BUILDING template;Zamanstraat;60;;;134322,957;206424,92
SINT-NIKLAAS - FH01;3508527;0;1;0;1;SDU;;Y;NA;2;8;;;;BE_;BUILDING template;Nieuwstraat;39;;;133844,213;205919,308
SINT-NIKLAAS - FH01;3515430;10;1;1;12;MDU;C;N;IRREG;3;10;;;;_NAC onder constructie;BUILDING template;Stationsstraat;122;;Stationsplein 1_Stationsstraat 120-122-124;134170,07;206702,071
SINT-NIKLAAS - FH01;3525198;1;0;0;1;SDU;;Y;NA;2;9;;;;_;BUILDING template;Zamanstraat;62;;;134329,168;206447,738
SINT-NIKLAAS - FH01;4460278;0;1;0;1;SDU;;Y;NA;2;6;;;;_;BUILDING template;Sacramentsstraat;8;;;134198,544;206071,823
SINT-NIKLAAS - FH01;4246440;2;1;0;3;MDU;D;Y;NA;3;9;;;;_Nancy ok  -  Communicatie met bewoners was moeilijk. Daardoor geen toegang verkregen tot telco.;BUILDING template;Nieuwstraat;43;;;133835,582;205918,294
SINT-NIKLAAS - FH01;3500511;0;1;0;1;MDU;A;N;IRREG;5;5;;;;_;BUILDING template;Kokkelbeekstraat;3;;Hendrik Heymanplein 2-tem-96_Kokkelbeekstraat 1-tem-43;134074,989;205881,961
SINT-NIKLAAS - FH01;62560;10;1;1;12;MDU;C;N;IRREG;3;10;;;;_NAC onder constructie;BUILDING template;Stationsstraat;124;;Stationsplein 1_Stationsstraat 120-122-124;134170,914;206708,184
SINT-NIKLAAS - FH01;68468;1;0;0;1;SDU;;Y;NA;2;9;;;;_;BUILDING template;Zamanstraat;64;;;134330,21;206453,109
SINT-NIKLAAS - FH01;3513808;0;1;0;1;SDU;;Y;NA;2;6;;;;_;BUILDING template;Sacramentsstraat;9;;;134199,54;206066,329
SINT-NIKLAAS - FH01;3508537;1;0;0;1;SDU;;Y;NA;3;9;;;;_;BUILDING template;Nieuwstraat;45;;;133833,078;205912,623
SINT-NIKLAAS - FH01;3525206;6;1;1;8;MDU;A;N;IRREG;6;18;;;;_Nancy ok;BUILDING template;Zamanstraat;66;;;134331,084;206462,985
SINT-NIKLAAS - FH01;76233;0;1;0;1;SDU;;Y;NA;3;9;;;;_;BUILDING template;Sacramentsstraat;10;;;134200,916;206058,583
SINT-NIKLAAS - FH01;3508541;1;0;0;1;SDU;;Y;NA;3;9;;;;_;BUILDING template;Nieuwstraat;47;;;133830,126;205908,599
SINT-NIKLAAS - FH01;96759;0;1;0;1;MDU;C;N;IRREG;3;;;;;_Eigenaar wenst via bestaande kabelweg niet via opbouw nog via façade;BUILDING template;Kokkelbeekstraat;87;;Kokkelbeekstraat 87-89;134154,976;205741,345
SINT-NIKLAAS - FH01;3508560;1;0;0;1;SDU;;Y;NA;3;5;;;;_;BUILDING template;Nieuwstraat;57;;;133814;205886
SINT-NIKLAAS - FH01;5428614;0;1;0;1;SDU;;N;ORN;2;0;;;;_;BUILDING template;Boonhemstraat;1;;;133924,473;206400,002
SINT-NIKLAAS - FH01;3487554;3;0;1;4;MDU;C;N;IRREG;4;0;;;;_Nancy ok;BUILDING template;Dalstraat;3;;;133711,529;206208,544
SINT-NIKLAAS - FH01;3508547;1;0;0;1;SDU;;Y;NA;3;11;;;;_;BUILDING template;Nieuwstraat;51;;;133824,878;205902,105
SINT-NIKLAAS - FH01;3500642;5;0;0;5;MDU;C;N;IRREG;4;9;;;;Bewoner geeft geen toegang en weigert medewerking, NAC;BUILDING template;Kokkelbeekstraat;89;;Kokkelbeekstraat 87-89;134158;205739
SINT-NIKLAAS - FH01;3484726;0;1;0;1;SDU;;Y;NA;3;9;;;;_;BUILDING template;Prins Albertstraat;9;;;134225,487;206694,042
SINT-NIKLAAS - FH01;483045;0;1;0;1;SDU;;N;IRREG;3;0;;;;_;BUILDING template;Hofstraat;13;;;133850,993;206398,295
SINT-NIKLAAS - FH01;3487556;5;0;1;6;MDU;C;N;IRREG;3;0;;;;_Nancy ok -  Details eenheden volgens busnr.;BUILDING template;Dalstraat;5;;;133707,354;206200,125
SINT-NIKLAAS - FH01;3508552;1;0;1;2;MDU;D;Y;NA;2;10;;;;_;BUILDING template;Nieuwstraat;53;;Nieuwstraat 53-55;133819,22;205893,015
SINT-NIKLAAS - FH01;96767;1;0;0;1;SDU;;Y;NA;3;9;;;;DG_;BUILDING template;Mgr. Stillemansstraat;14;;;134103,466;205717,336
SINT-NIKLAAS - FH01;4455646;1;0;0;1;SDU;;Y;NA;2;6;;;;BE_;BUILDING template;Apostelstraat;3;;;134146,248;206020,64
SINT-NIKLAAS - FH01;3484728;0;1;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Prins Albertstraat;11;;;134228,574;206689,266
SINT-NIKLAAS - FH01;68407;0;1;0;1;MDU;D;Y;NA;3;9;;;;_;BUILDING template;Ankerstraat;2;;Ankerstraat 2-4;134222,095;206176,432
SINT-NIKLAAS - FH01;1353185;6;0;1;7;MDU;C;N;IRREG;4;0;;;;_Nancy ok  -  bg 7-9;BUILDING template;Dalstraat;7;;Dalstraat 7-9;133702,89;206196,088
SINT-NIKLAAS - FH01;3508554;1;0;1;2;MDU;D;Y;NA;2;9;;;;_53 55 building group het zelfde gebouw;BUILDING template;Nieuwstraat;55;;Nieuwstraat 53-55;133815,203;205896,501
SINT-NIKLAAS - FH01;3515725;1;0;0;1;SDU;;Y;NA;3;9;;;;DG_;BUILDING template;Mgr. Stillemansstraat;16;;;134099,424;205715,27
SINT-NIKLAAS - FH01;3484730;2;0;0;2;MDU;D;Y;NA;4;12;;;;_Nancy ok;BUILDING template;Prins Albertstraat;13;;;134230,993;206684,515
SINT-NIKLAAS - FH01;4444841;2;0;0;2;MDU;D;Y;NA;2;6;;;;_;BUILDING template;Ankerstraat;4;;Ankerstraat 2-4;134229,819;206179,398
SINT-NIKLAAS - FH01;3487559;1;0;0;1;MDU;C;N;IRREG;4;0;;;;_Nancy ok -  Bg 7-9;BUILDING template;Dalstraat;9;;Dalstraat 7-9;133697,191;206186,862
SINT-NIKLAAS - FH01;4260449;1;0;0;1;SDU;;Y;NA;3;9;;;;DG_;BUILDING template;Mgr. Stillemansstraat;18;;;134094,298;205713,953
SINT-NIKLAAS - FH01;1513918;1;0;0;1;MDU;D;Y;NA;2;6;;;;_;BUILDING template;Apostelstraat;5;;Apostelstraat 5-7;134156,311;206020,446
SINT-NIKLAAS - FH01;3500842;1;0;0;1;SDU;;Y;NA;2;6;;;;_;BUILDING template;Kongostraat;29;;;134111,481;205626,337
SINT-NIKLAAS - FH01;3484732;0;1;0;1;MDU;D;Y;NA;3;10;;;;_;BUILDING template;Prins Albertstraat;15;;Prins Albertstraat 15-17;134234,61;206678,43
SINT-NIKLAAS - FH01;3484796;0;1;0;1;SDU;;Y;NA;2;6;;;;BE_;BUILDING template;Ankerstraat;6;;;134238,829;206181,886
SINT-NIKLAAS - FH01;4458314;1;0;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Dalstraat;11;;;133689,811;206179,357
SINT-NIKLAAS - FH01;1330374;6;0;1;7;MDU;C;N;IRREG;4;0;;;;_Nancy ok;BUILDING template;Prins Albertstraat;3;;;134219,494;206703,14
SINT-NIKLAAS - FH01;3515730;1;0;0;1;SDU;;Y;NA;3;9;;;;DG_;BUILDING template;Mgr. Stillemansstraat;20;;;134088,733;205712,316
SINT-NIKLAAS - FH01;5808891;1;0;0;1;MDU;A;N;HEIGHT;9;4;;;;_;BUILDING template;Hofstraat;38;;Hofstraat 2-tem-44_Plezantstraat 1-3-5;133764,554;206268,969
SINT-NIKLAAS - FH01;4191311;1;0;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Prins Albertstraat;19;;;134240,582;206668,073
SINT-NIKLAAS - FH01;68413;1;1;0;2;MDU;D;Y;NA;2;9;;;;BE_Units via gevel aansluitbaar;BUILDING template;Ankerstraat;8;;;134247,916;206184,669
SINT-NIKLAAS - FH01;5427014;0;1;0;1;SDU;;Y;NA;3;9;;;N;_Nancy ok -  huisnr.43, A of B? 43A bestaat niet, alles in 43;BUILDING template;Nieuwstraat;43;A;;133839,24;205914,855
SINT-NIKLAAS - FH01;3515732;1;0;0;1;SDU;;Y;NA;3;9;;;;DG_;BUILDING template;Mgr. Stillemansstraat;22;;;134082,403;205709,915
SINT-NIKLAAS - FH01;1513920;1;0;0;1;MDU;D;Y;NA;2;6;;;;_;BUILDING template;Apostelstraat;7;;Apostelstraat 5-7;134159,718;206020,233
SINT-NIKLAAS - FH01;3515713;1;0;0;1;SDU;;Y;NA;3;5;;;;DG_;BUILDING template;Mgr. Stillemansstraat;10;;;134101,317;205708,017
SINT-NIKLAAS - FH01;62553;1;0;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Prins Albertstraat;21;;;134243,411;206662,671
SINT-NIKLAAS - FH01;3484798;3;0;0;3;MDU;D;Y;NA;4;12;;;;_Nancy ok;BUILDING template;Ankerstraat;10;;Ankerstraat 10-12;134255,594;206186,129
SINT-NIKLAAS - FH01;3487564;1;0;0;1;SDU;;Y;NA;2;7;;;;_;BUILDING template;Dalstraat;15;;;133681,61;206168,696
SINT-NIKLAAS - FH01;104873;8;1;1;10;MDU;A;N;HEIGHT;6;0;;;;QXA aangezien er geen schacht is in dit gebouw. Er moet via opbouw en kabelgoten gewerkt worden.;BUILDING template;Onze-Lieve-Vrouwstraat;2;;;133855,485;206114,608
SINT-NIKLAAS - FH01;3515737;1;0;0;1;SDU;;N;MON;3;0;;;;_;BUILDING template;Mgr. Stillemansstraat;24;;;134075,935;205706,897
SINT-NIKLAAS - FH01;4261061;2;0;0;2;MDU;A;N;IRREG;8;4;;;;_;BUILDING template;Hofstraat;98;;Hofstraat 84-tem-124;133778,514;206281,289
SINT-NIKLAAS - FH01;3515717;1;0;0;1;SDU;;Y;NA;3;5;;;;DG_;BUILDING template;Mgr. Stillemansstraat;12;;;134098,646;205707,21
SINT-NIKLAAS - FH01;62554;1;0;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Prins Albertstraat;23;;;134246,372;206656,949
SINT-NIKLAAS - FH01;4444890;1;0;0;1;MDU;D;Y;NA;4;12;;;;_Nancy ok;BUILDING template;Ankerstraat;12;;Ankerstraat 10-12;134255,097;206189,394
SINT-NIKLAAS - FH01;103765;1;0;0;1;MDU;D;Y;NA;4;12;;;;_Nancy ok :Appartementsgebouw met 4LU (Bg 1-3-5-7);BUILDING template;Kasteelstraat;1;;Kasteelstraat 1-3-5-7;133679,841;206164,38
SINT-NIKLAAS - FH01;3509152;13;0;1;14;MDU;A;N;IRREG;6;15;;;;_Nancy ok -  Qb is oké dixit Jasper;BUILDING template;Onze-Lieve-Vrouwstraat;4;;;133887,117;206076,572
SINT-NIKLAAS - FH01;3515741;1;0;0;1;SDU;;Y;NA;3;9;;;;BE_;BUILDING template;Mgr. Stillemansstraat;26;;;134070,922;205703,105
SINT-NIKLAAS - FH01;3515771;0;1;0;1;SDU;;Y;NA;4;12;;;;DG_;BUILDING template;Mgr. Stillemansstraat;44;;;134001,103;205681,37
SINT-NIKLAAS - FH01;3484741;4;0;1;5;MDU;D;N;IRREG;5;0;;;;_Nancy ok;BUILDING template;Prins Albertstraat;25;;;134248,714;206650,743
