Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Building comment;Building exists;Opdrachttemplate
SINT-NIKLAAS - FH02;BL0209;3517647;Veldstraat;30;;;134622,944;206065,601;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517651;Veldstraat;32;;;134629,175;206068,128;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4188538;Veldstraat;36;;;134637,328;206069;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4455363;Veldstraat;38;;;134643,856;206071,498;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517656;Veldstraat;40;;;134647,627;206072,476;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517659;Veldstraat;42;;;134651,958;206073,873;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517662;Veldstraat;44;;;134656,286;206075,825;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517665;Veldstraat;46;;;134660,119;206076,777;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;6161014;Houtbriel;17;A;;134243,134;206146,87;MDU;D;2;0;0;2;N;IRREG;4;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517670;Veldstraat;48;;;134664,731;206078,486;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4250563;Veldstraat;50;;;134669,369;206079,639;SDU;;1;0;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75551;Veldstraat;52;;;134674,892;206081,312;MDU;D;3;0;0;3;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;6166544;Houtbriel;17;B;;134247,245;206149,303;SDU;;0;1;0;1;N;IRREG;1;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75552;Veldstraat;54;;;134681,731;206084,107;MDU;D;3;0;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517677;Veldstraat;56;;;134691,228;206086,049;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517679;Veldstraat;58;;;134698,32;206089,038;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517682;Veldstraat;60;;;134707,385;206092,54;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3948833;Veldstraat;64;;;134721,546;206096,533;MDU;D;5;0;0;5;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3948834;Veldstraat;66;;;134730,756;206099,727;MDU;D;3;0;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4455459;Veldstraat;68;;;134740,174;206103,655;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517686;Veldstraat;70;;;134744,403;206104,868;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517687;Veldstraat;72;;;134748,744;206105,986;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517689;Veldstraat;74;;;134753,087;206106,84;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517695;Veldstraat;76;;;134757,581;206107,783;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517699;Veldstraat;78;;;134761,953;206109,332;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517702;Veldstraat;80;;;134766,359;206110,474;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517705;Veldstraat;82;;;134770,819;206111,376;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517707;Veldstraat;84;;;134774,797;206112,342;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75547;Veldstraat;86;;;134781,009;206114,206;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75571;Veldstraat;88;;;134793,294;206120,425;MDU;;15;0;0;15;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75556;Veldstraat;90;;;134804,061;206123,244;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517721;Veldstraat;92;;;134809,242;206124,351;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4455474;Veldstraat;94;;;134814,314;206125,343;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4202146;Veldstraat;96;;;134818,885;206126,713;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484823;Ankerstraat;49;A;;134362,564;206204,06;MDU;;2;0;0;2;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517729;Veldstraat;100;;;134823,873;206130,324;MDU;D;3;0;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517734;Veldstraat;102;;;134831,376;206131,349;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517738;Veldstraat;104;;;134839,382;206134,163;MDU;D;3;0;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4455481;Veldstraat;106;;;134848,498;206135,252;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3501705;Lamstraat;2;B;;134818;206355;SDU;;1;0;0;1;N;IRREG;2;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4036732;Veldstraat;108;;;134856,143;206136,814;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4165443;Veldstraat;110;;;134861,164;206140,798;SDU;;0;1;0;1;Y;NA;3;BU+LU: 1 bewoner;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4455485;Veldstraat;112;;;134867,224;206143,597;SDU;;1;0;0;1;Y;NA;2;114 = garage = secundair adres van primair adres 112;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75486;Veldstraat;116;;;134878,904;206146,97;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517747;Veldstraat;118;;;134884,221;206147,816;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517749;Veldstraat;120;;;134889,334;206148,859;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517750;Veldstraat;122;;;134893,78;206150,273;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517754;Veldstraat;124;;;134897,041;206153,749;MDU;D;2;0;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517759;Veldstraat;126;;;134902,363;206153,268;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4084623;Veldstraat;128;;;134906,33;206153,973;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517765;Veldstraat;130;;;134909,21;206154,367;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517767;Veldstraat;132;;;134913,343;206155,641;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517771;Veldstraat;134;;;134917,788;206157,808;MDU;D;5;0;0;5;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75487;Veldstraat;138;;;134927,119;206160,362;MDU;D;2;0;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4444748;Papenakkerstraat;2;;;134608;206318;SDU;;1;0;0;1;N;IRREG;5;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3497487;Kalkstraat;30;;;134340,75;206088,232;MDU;;0;1;1;2;Y;NA;4;Berkenboom - mozaiek;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;5495076;Philippus Neridreef;3;;;134549;206176;SDU;;0;1;0;1;N;MON;1;MON;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4444769;Ankerstraat;87;;;134500,992;206259,063;SDU;;0;1;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484849;Ankerstraat;77;;;134466,396;206236,788;MDU;;0;1;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517775;Veldstraat;136;;;134923,813;206158,457;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75558;Veldstraat;114;;;134873,413;206146,117;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;1287403;Ankerstraat;1;;;134232,041;206157,122;SDU;;0;1;0;1;N;GLASS;2;BE;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484793;Ankerstraat;3;;;134239,683;206159,068;MDU;D;1;1;0;2;N;IRREG;4;;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484795;Ankerstraat;5;;;134245,985;206162,327;MDU;;2;0;0;2;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3925931;Ankerstraat;7;;;134251,235;206165,041;MDU;D;8;0;1;9;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;76381;Ankerstraat;11;;;134257,893;206167,581;SDU;;0;1;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;76246;Ankerstraat;13;;;134264,08;206169,39;SDU;;0;1;0;1;Y;NA;4;;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3948541;Ankerstraat;15;;;134271,958;206171,68;MDU;D;3;0;0;3;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484802;Ankerstraat;17;;;134279,89;206178,194;MDU;D;9;0;1;10;N;IRREG;4;;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484804;Ankerstraat;21;;;134286,44;206180,704;MDU;XC;4;0;1;5;Y;NA;5;;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68414;Ankerstraat;23;;;134290,522;206182,265;MDU;;0;1;0;1;Y;NA;4;"Nr&amp;amp;lowbar;21&amp;amp;lowbar;&amp;amp;amp;&amp;amp;lowbar;nr23 is hetzelfde gebouw";;BUILDING template
SINT-NIKLAAS - FH02;BL0209;1508777;Ankerstraat;25;;;134293,909;206185,854;MDU;D;1;1;0;2;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484807;Ankerstraat;27;;;134302,299;206185,913;SDU;;0;1;0;1;N;MON;2;MON;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484808;Ankerstraat;29;;;134306,776;206189,182;SDU;;0;1;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4444907;Ankerstraat;31;;;134314,223;206189,791;MDU;;3;0;0;3;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4444909;Ankerstraat;33;;;134324,111;206191,643;SDU;;0;1;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;1372300;Ankerstraat;35;;;134328,913;206191,905;MDU;D;3;1;1;5;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484814;Ankerstraat;37;;;134333,607;206193,785;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484819;Ankerstraat;41;;;134340,704;206199,331;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484821;Ankerstraat;43;;;134346,682;206199,957;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68417;Ankerstraat;45;;;134350,844;206202,085;MDU;;1;1;0;2;Y;NA;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68416;Ankerstraat;47;;;134356,628;206203,317;MDU;D;4;0;0;4;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484825;Ankerstraat;51;;;134369,258;206207,349;MDU;D;2;0;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484827;Ankerstraat;53;;;134374,642;206208,14;MDU;D;2;1;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68415;Ankerstraat;55;;;134380,197;206209,962;MDU;D;3;0;1;4;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484834;Ankerstraat;59;;;134391,367;206214,109;MDU;;1;0;1;2;Y;NA;4;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68431;Ankerstraat;61;;;134396,667;206215,34;MDU;D;3;1;0;4;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;75741;Kalkstraat;105;;;134566,185;205914,082;MDU;;1;1;0;2;N;IRREG;2;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1193081;Kleine Peperstraat;17;;;134361,868;206037,243;SDU;;0;1;0;1;N;IRREG;1;;;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513967;Walburgstraat;36;;;134448,153;205956,993;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0210;75740;Kalkstraat;101;;;134561;205925;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513894;Kleine Peperstraat;3;;;134335,002;206004,214;MDU;;2;0;0;2;N;IRREG;2;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0210;977878;Kalkstraat;33;;;134372,424;206048,05;MDU;;2;0;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;75561;Kalkstraat;35;;;134378,845;206039,992;SDU;;0;1;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;3497496;Kalkstraat;37;;;134383,056;206036,036;SDU;;1;0;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;3497498;Kalkstraat;39;;;134387,95;206033,598;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;4455418;Kalkstraat;41;;;134391,254;206031,886;MDU;;1;1;0;2;Y;NA;2;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;3948683;Kalkstraat;43;;;134396,204;206027,457;MDU;D;3;0;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;3497499;Kalkstraat;45;;;134402,14;206023,474;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;3497503;Kalkstraat;47;;;134406,835;206020,835;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;3497508;Kalkstraat;49;;;134409,385;206018,729;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;3497514;Kalkstraat;51;;;134414,156;206015,301;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1514012;Kalkstraat;53;;;134422,525;206010,497;MDU;;8;0;0;8;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;75567;Kalkstraat;57;;;134437,792;206004,718;MDU;;8;0;0;8;Y;NA;5;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1514015;Kalkstraat;59;;;134445,26;206001,094;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1514017;Kalkstraat;61;;;134449,541;205999,054;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1514019;Kalkstraat;63;;;134453,638;205997,694;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1514021;Kalkstraat;65;;;134457,047;205996,723;SDU;;1;0;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1514025;Kalkstraat;69;;;134472,098;205990,856;MDU;;5;0;0;5;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1514027;Kalkstraat;73;;;134483,661;205988,084;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;75560;Kalkstraat;75;;;134488,356;205985,875;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;75739;Kalkstraat;77;;;134492,723;205979,678;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1514031;Kalkstraat;79;;;134502,791;205977,853;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1514033;Kalkstraat;81;;;134514,461;205973,414;SDU;;0;1;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1514041;Kalkstraat;89;;;134530,439;205957,814;MDU;;2;0;0;2;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;3497552;Kalkstraat;91;;;134535,256;205953,838;MDU;;2;0;0;2;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;4205873;Kalkstraat;93;;;134540,466;205948,804;MDU;D;3;0;0;3;Y;NA;2;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;3497555;Kalkstraat;95;;;134544,782;205942,56;MDU;D;2;0;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;3497559;Kalkstraat;97;;;134549,426;205936,834;MDU;D;2;0;0;2;Y;NA;2;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;4210065;Kalkstraat;99;;;134553,26;205931,691;MDU;D;2;0;0;2;Y;NA;2;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;75738;Kalkstraat;103;;;134562,154;205919,41;MDU;;1;1;0;2;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;977887;Kleine Peperstraat;1;;;134329,707;205999,302;MDU;;3;0;0;3;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1193302;Kleine Peperstraat;5;;;134339,156;206010,249;MDU;;3;0;1;4;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513896;Kleine Peperstraat;7;;;134343,227;206018,47;MDU;;4;0;0;4;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513899;Kleine Peperstraat;11;;;134348,813;206023,848;MDU;;4;0;0;4;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;3511361;Kleine Peperstraat;13;;;134352,643;206027,36;MDU;;5;0;0;5;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;977891;Kleine Peperstraat;15;;;134357,924;206030,934;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;977885;Walburgstraat;2;;;134324,743;205994,787;MDU;;3;1;0;4;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513940;Walburgstraat;4;;;134337,989;205991,349;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513942;Walburgstraat;6;;;134344,177;205989,864;SDU;;1;0;0;1;Y;NA;1;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513944;Walburgstraat;8;;;134350,67;205987,963;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513946;Walburgstraat;10;;;134356,105;205987,051;MDU;D;4;0;0;4;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513948;Walburgstraat;12;;;134364,131;205984,627;SDU;;0;1;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513950;Walburgstraat;14;;;134370,169;205982,798;MDU;;8;0;0;8;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513952;Walburgstraat;16;;;134376,863;205980,527;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1357427;Walburgstraat;18;;;134382,865;205977,903;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513955;Walburgstraat;20;;;134390,165;205976,12;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;977884;Walburgstraat;22;;;134397,181;205973,714;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;75749;Walburgstraat;24;;;134402,313;205968,418;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513959;Walburgstraat;26;;;134414,964;205966,245;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513961;Walburgstraat;28;;;134425,13;205962,827;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513963;Walburgstraat;30;;;134429,843;205962,569;MDU;;3;0;0;3;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513964;Walburgstraat;32;;;134436,521;205959,923;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513969;Walburgstraat;38;;;134454,376;205955,408;SDU;;1;0;0;1;Y;NA;2;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513972;Walburgstraat;42;;;134465,402;205953,155;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513974;Walburgstraat;44;;;134474,504;205951,042;MDU;D;3;0;0;3;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513976;Walburgstraat;46;;;134480,016;205949,468;MDU;D;3;0;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513977;Walburgstraat;50;;;134496,341;205943,227;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513979;Walburgstraat;52;;;134502,571;205938,53;MDU;;2;0;0;2;N;IRREG;2;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513981;Walburgstraat;54;;;134513,267;205936,576;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513983;Walburgstraat;56;;;134518,861;205934,475;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513985;Walburgstraat;58;;;134523,393;205933,262;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513987;Walburgstraat;60;;;134529,4;205930,638;SDU;;1;0;0;1;Y;NA;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513989;Walburgstraat;62;;;134533,797;205929,113;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513991;Walburgstraat;64;;;134539,796;205926,89;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513993;Walburgstraat;66;;;134546,171;205924,381;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;1513995;Walburgstraat;68;;;134551,51;205922,462;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;75750;Walburgstraat;70;;;134555,23;205920,128;SDU;;0;1;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;5411570;Walburgstraat;24;A;;134405,362;205967,633;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;5427126;Walburgstraat;42;B;;134470,208;205951,927;SDU;;1;0;0;1;Y;NA;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;3948865;Walburgstraat;48;A;;134485,306;205947,648;MDU;;4;0;0;4;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0210;75752;Walburgstraat;48;B;;134492,164;205943,915;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517646;Veldstraat;29;;;134607,744;206040,345;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517649;Veldstraat;31;;;134611,812;206041,794;SDU;;1;0;0;1;N;HEIGHT;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517654;Veldstraat;33;;;134624,413;206045,26;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;4261387;Veldstraat;35;;;134628,936;206046,142;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3948832;Veldstraat;37;;;134632,518;206047,444;MDU;D;2;0;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517655;Veldstraat;39;;;134637,466;206048,185;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517657;Veldstraat;41;;;134642,313;206050,604;MDU;D;5;0;0;5;Y;NA;3;Y;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517660;Veldstraat;43;;;134654,82;206055,13;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517664;Veldstraat;45;;;134660,954;206056,695;MDU;;3;0;0;3;N;IRREG;3;"Building project&amp;amp;period; Eigenaar onbekend";;BUILDING template
SINT-NIKLAAS - FH02;BL0211;3517667;Veldstraat;47;;;134665,18;206057,672;SDU;;1;0;0;1;N;ORN;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75549;Veldstraat;49;;;134669,105;206059,04;SDU;;1;0;0;1;N;ORN;2;Gebouw tussen ondergrondse aansluitingen;;BUILDING template
SINT-NIKLAAS - FH02;BL0211;75550;Veldstraat;51;;;134673,271;206060,942;SDU;;0;1;0;1;N;IRREG;2;;;BUILDING template
