SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP
;NB-100010969288;BU;97;;0;1
;NB-8800165B0b53;LU;101;;1;1
;NB-880037eb8f30;LU;101;;1;1
;3047026;LU;101;;1;1
;NB-8800165A0c38;LU;101;;1;1
;NB-8800165B0b53;LU;101;;1;1
;NB-8800410de277;LU;101;;1;1
;NB-880051989c71;LU;101;;1;1
;NB-8800286daa85;LU;101;;1;1
;NB-880054054474;LU;101;;1;1
;NB-107018bbb873;LU;159;;0;1
;NB-100012566032;LU;170;;0;1
;NB-880037eb8f30;LU;201;;2;1
;3047026;LU;201;;2;1
;NB-8800165A0c38;LU;201;;2;1
;NB-8800410de277;LU;201;;2;1
;NB-880051989c71;LU;201;;2;1
;NB-8800286daa85;LU;201;;2;1
;NB-880054054474;LU;201;;2;1
;NB-880037eb8f30;LU;301;;3;1
;3047026;LU;301;;3;1
;NB-8800410de277;LU;301;;3;1
;NB-880051989c71;LU;301;;3;1
;NB-8800286daa85;LU;301;;3;1
;NB-880054054474;LU;301;;3;1
;NB-880037eb8f30;LU;401;;4;1
;NB-8800410de277;LU;401;;4;1
;NB-880051989c71;LU;401;;4;1
;NB-8800286daa85;LU;401;;4;1
;NB-880051989c71;LU;501;;5;1
;NB-8800286daa85;LU;501;;5;1
;NB-8800286daa85;LU;601;;6;1
;NB-8800286daa85;LU;701;;7;1
W03-C-Antwerpen-West-FH01;1288092;LU;1301;;3;1
W03-C-Antwerpen-West-FH01;1288092;LU;1401;;4;1
W03-C-Antwerpen-West-FH01;1288092;LU;2204;;2;1
W03-C-Antwerpen-West-FH01;1299606;LU;5210;;2;1
;NB-88001af6827;LU;11324;;3;1
;NB-88001af6827;LU;44136;;1;1
;NB-88001af6827;LU;44197;;2;1
;NB-880053d0dd35;LU;1;;0;1
;NB-83014197683;BU;1;;0;1
;NB-880053d0dd35;LU;11;;1;1
;NB-83014197683;LU;11;;1;1
;NB-880053d0dd35;LU;21;;2;1
;NB-83014197683;LU;21;;2;1
;NB-83014197683;LU;31;;3;1
;NB-83014197683;LU;41;;4;1
;NB-83014197683;LU;51;;5;1
;NB-100018A0608;LU;A;;0;1
;3515799;BU;;;0;1
;1425360;BU;;;0;1
;3517983;LU;;;1;1
;3517983;LU;;;2;1
;3517983;LU;;;0;1
;4455761;LU;;;1;1
;4455761;LU;;;2;1
;2033948;LU;;;1;1
;2033948;LU;;;2;1
;2033948;LU;;;3;1
;2033948;LU;;;4;1
;2033948;LU;;;5;1
;2033948;LU;;;6;1
;2033948;LU;;;7;1
;NB-50001d3c643;SU;;;0;1
;2033948;SU;;;0;1
;NB-400056b7ed19;BU;;;0;1
;NB-40006064ce87;SU;;;0;1
;NB-40006064ce87;BU;;;0;1
;NB-40007819d448;LU;;;0;1
;459837;BU;;;0;1
;459837;SU;;;0;1
;NB-400018498b75;SU;;;0;1
;NB-400018498b75;BU;;;0;1
;NB-400079c54b30;BU;;;0;1
;NB-400019c50b59;SU;;;0;1
;NB-400019c50b59;BU;;;0;1
;NB-40002030af83;SU;;;0;1
;NB-40002030af83;BU;;;0;1
;NB-400024f22809;LU;;;0;1
;NB-40006fb0d75;BU;;;0;1
;NB-400038488353;LU;;;0;1
;NB-400036E1188;SU;;;0;1
;NB-400036E1188;LU;;;0;1
;NB-400024f22809;LU;;;0;1
;NB-4020374eac23;SU;;;0;1
;NB-4020374eac23;BU;;;0;1
;NB-009911Ac761;BU;;;0;1
;NB000040425384;SU;;;0;1
;NB-100040425384;LU;;;0;1
;NB-100040425384;LU;;;1;1
;NB-100040425384;LU;;;2;1
;NB-100040425384;LU;;;3;1
;NB000032319624;SU;;;0;1
;NB-100032319624;LU;;;1;1
;NB-100032319624;LU;;;2;1
;NB-100032319624;LU;;;3;1
;NB-100032319624;LU;;;0;1
;NB000056c24600;SU;;;0;1
;NB-100056c24600;LU;;;0;1
;NB-100056c24600;LU;;;1;1
;NB-100056c24600;LU;;;2;1
;NB-100056c24600;LU;;;3;1
;NB000058cece83;SU;;;0;1
;NB-100058cece83;LU;;;0;1
;NB-100058cece83;LU;;;1;1
;NB-100058cece83;LU;;;2;1
;NB-100058cece83;LU;;;3;1
;4167126;BU;;;0;1
;NB-1000101888467;LU;;;0;1
;469810;BU;;;0;1
;NB-1000201ab8220;LU;;;0;1
;NB-1000301898f22;LU;;;0;1
;NB-1000401fb1f52;LU;;;0;1
;NB-00d6207e4df91;LU;;;0;1
;NB-00f414Aba21;SU;;;0;1
;NB-00f414Aba21;LU;;;0;1
;NB-0094382ded81;LU;;;0;1
;NB-600024B9306;SU;;;0;1
;NB-600024B9306;BU;;;0;1
;NB0000301898f22;SU;;;0;1
;NB0000101888467;SU;;;0;1
;NB0000201ab8220;SU;;;0;1
;469812;BU;;;0;1
;469812;SU;;;0;1
;469813;BU;;;0;1
;469813;SU;;;0;1
;NB-500013c03a12;BU;;;0;1
;NB0000400e28895;SU;;;0;1
;NB-1000576ac501;LU;;;0;1
;459836;LU;;;1;1
;NB00001b0e646;SU;;;0;1
;NB00003b6cb17;SU;;;0;1
;NB00005167c00;SU;;;0;1
;NB000011b2c947;SU;;;0;1
;3140484;BU;;;0;1
;3140555;BU;;;0;1
;1425321;LU;;;0;1
W03-C-Antwerpen-West-FH01;1892421;BU;2;;0;2
W03-C-Antwerpen-West-FH01;1454935;LU;2;;0;2
W03-C-Antwerpen-West-FH01;108958;LU;2;;0;2
W03-C-Antwerpen-West-FH01;4048591;LU;2;;0;2
;NB-8800165A0c38;LU;2;;0;2
;NB-8800165A0c38;LU;2;;0;2
;NB-8800165A0c38;LU;12;;1;2
;NB-88001af6827;LU;12;;1;2
;NB-1000136279b70;LU;14;;0;2
;NB-8800165A0c38;LU;22;;2;2
;NB-100010969288;LU;98;;0;2
;NB-880037eb8f30;LU;102;;1;2
;NB-8800165A0c38;LU;102;;1;2
;NB-8800410de277;LU;102;;1;2
;NB-880051989c71;LU;102;;1;2
;NB-8800286daa85;LU;102;;1;2
;NB-880054054474;LU;102;;1;2
;NB-107018bbb873;LU;148;;0;2
;NB-100012566032;LU;155;;0;2
;NB-880037eb8f30;LU;202;;2;2
;NB-8800165A0c38;LU;202;;2;2
;NB-8800410de277;LU;202;;2;2
;NB-880051989c71;LU;202;;2;2
;NB-8800286daa85;LU;202;;2;2
;NB-880054054474;LU;202;;2;2
;NB-880037eb8f30;LU;302;;3;2
;NB-880051989c71;LU;302;;3;2
;NB-8800286daa85;LU;302;;3;2
;NB-880054054474;LU;302;;3;2
;NB-880037eb8f30;LU;402;;4;2
;NB-880051989c71;LU;402;;4;2
;NB-8800286daa85;LU;402;;4;2
;NB-8800286daa85;LU;502;;5;2
W03-C-Antwerpen-West-FH01;1288092;LU;1402;;4;2
W03-C-Antwerpen-West-FH01;1288092;LU;2203;;2;2
W03-C-Antwerpen-West-FH01;1299606;LU;4209;;2;2
;NB-83014197683;BU;2;;0;2
;NB-880053d0dd35;LU;12;;1;2
;NB-83014197683;LU;12;;1;2
;NB-880053d0dd35;LU;22;;2;2
;NB-83014197683;LU;22;;2;2
;NB-83014197683;LU;32;;3;2
;NB-83014197683;LU;42;;4;2
;NB-83014197683;LU;52;;5;2
;NB-100018A0608;LU;A;;0;2
;3517983;LU;;;1;2
;3517983;LU;;;2;2
;4455761;LU;;;1;2
;4455761;LU;;;2;2
;NB-50001d3c643;LU;;;0;2
;2033948;LU;;;2;2
;2033948;LU;;;3;2
;2033948;LU;;;4;2
;2033948;LU;;;5;2
;2033948;LU;;;6;2
;2033948;LU;;;7;2
;2033948;SU;;;0;2
;NB-40006064ce87;LU;;;0;2
;459837;BU;;;0;2
;NB-400018498b75;BU;;;0;2
;NB-400019c50b59;BU;;;0;2
;NB-40002030af83;BU;;;0;2
;NB-400038488353;LU;;;0;2
;NB-400036E1188;LU;;;0;2
;NB000040425384;LU;;;0;2
;NB-100040425384;LU;;;0;2
;NB-100040425384;LU;;;1;2
;NB-100040425384;LU;;;2;2
;NB-100040425384;LU;;;3;2
;NB000032319624;SU;;;0;2
;NB-100032319624;LU;;;1;2
;NB-100032319624;LU;;;2;2
;NB-100032319624;LU;;;3;2
;NB-100032319624;LU;;;0;2
;NB000056c24600;SU;;;0;2
;NB-100056c24600;LU;;;0;2
;NB-100056c24600;LU;;;1;2
;NB-100056c24600;LU;;;2;2
;NB-100056c24600;LU;;;3;2
;NB000058cece83;SU;;;0;2
;NB-100058cece83;LU;;;0;2
;NB-100058cece83;LU;;;1;2
;NB-100058cece83;LU;;;2;2
;NB-100058cece83;LU;;;3;2
;NB-1000101888467;BU;;;0;2
;469810;BU;;;0;2
;NB-1000201ab8220;LU;;;0;2
;NB-1000301898f22;LU;;;0;2
;NB-00f414Aba21;LU;;;0;2
;NB-0094382ded81;LU;;;0;2
;NB0000301898f22;SU;;;0;2
;NB0000101888467;SU;;;0;2
;NB0000201ab8220;SU;;;0;2
;469812;BU;;;0;2
;469812;SU;;;0;2
;469813;BU;;;0;2
;469813;SU;;;0;2
;NB-500013c03a12;LU;;;0;2
;NB0000400e28895;SU;;;0;2
;NB-1000576ac501;LU;;;0;2
;NB-10001b0e646;LU;;;1;2
;NB-10003b6cb17;LU;;;0;2
;NB-10005167c00;LU;;;0;2
;NB-100011b2c947;LU;;;0;2
;NB-88001af6827;LU;13;;1;3
;NB-100010969288;LU;100;;0;3
;NB-107018bbb873;LU;146;;0;3
;NB-100012566032;LU;156;;0;3
W03-C-Antwerpen-West-FH01;1288092;LU;2104;;1;3
W03-C-Antwerpen-West-FH01;1299606;LU;5110;;1;3
;NB-880053d0dd35;LU;13;;1;3
;NB-880053d0dd35;LU;23;;2;3
;NB-100018A0608;LU;A;;0;3
;4455761;LU;;;1;3
;4455761;LU;;;2;3
;NB-50001d3c643;LU;;;0;3
;459837;BU;;;0;3
;NB-100040425384;LU;;;0;3
;NB-100040425384;LU;;;1;3
;NB-100040425384;LU;;;2;3
;NB-100040425384;LU;;;3;3
;NB-100032319624;LU;;;1;3
;NB-100032319624;LU;;;2;3
;NB-100032319624;LU;;;3;3
;NB-100032319624;LU;;;0;3
;NB-100056c24600;LU;;;0;3
;NB-100056c24600;LU;;;1;3
;NB-100056c24600;LU;;;2;3
;NB-100056c24600;LU;;;3;3
;NB-100058cece83;LU;;;0;3
;NB-100058cece83;LU;;;1;3
;NB-100058cece83;LU;;;2;3
;NB-100058cece83;LU;;;3;3
;469810;LU;;;0;3
;NB-1000201ab8220;LU;;;0;3
;NB-00f414Aba21;LU;;;0;3
;NB-1000301898f22;LU;;;0;3
;NB-1000101888467;BU;;;0;3
;NB-1000201ab8220;BU;;;0;3
;NB0000400e28895;SU;;;0;3
;NB-10001b0e646;LU;;;1;3
;NB-10003b6cb17;LU;;;0;3
;NB-10005167c00;LU;;;0;3
;NB-100011b2c947;BU;;;0;3
;NB-100012566032;LU;154;;0;4
W03-C-Antwerpen-West-FH01;1288092;LU;1302;;3;4
W03-C-Antwerpen-West-FH01;1288092;LU;2103;;1;4
W03-C-Antwerpen-West-FH01;1299606;LU;4109;;1;4
;4455761;LU;;;1;4
;4455761;LU;;;2;4
;459837;BU;;;0;4
;NB-100040425384;LU;;;0;4
;NB-100040425384;LU;;;1;4
;NB-100040425384;LU;;;2;4
;NB-100040425384;LU;;;3;4
;NB-100032319624;LU;;;1;4
;NB-100032319624;LU;;;2;4
;NB-100032319624;LU;;;3;4
;NB-100032319624;LU;;;0;4
;NB-100056c24600;LU;;;0;4
;NB-100056c24600;LU;;;1;4
;NB-100056c24600;LU;;;2;4
;NB-100056c24600;LU;;;3;4
;NB-100058cece83;LU;;;0;4
;NB-100058cece83;LU;;;1;4
;NB-100058cece83;LU;;;2;4
;NB-100058cece83;LU;;;3;4
;469810;LU;;;0;4
;NB-00f414Aba21;LU;;;0;4
;NB-1000301898f22;LU;;;0;4
;NB-1000101888467;LU;;;0;4
;NB-1000201ab8220;LU;;;0;4
;NB0000400e28895;SU;;;0;4
;NB-10001b0e646;LU;;;2;4
;NB-10003b6cb17;LU;;;1;4
;NB-10005167c00;LU;;;1;4
;NB-100011b2c947;LU;;;1;4
;NB-100010969288;LU;102;;0;5
;NB-107018bbb873;LU;149;;0;5
;NB-100012566032;LU;170;;0;5
W03-C-Antwerpen-West-FH01;1288092;LU;1201;;2;5
W03-C-Antwerpen-West-FH01;1288092;LU;2004;;0;5
W03-C-Antwerpen-West-FH01;1299606;BU;4010;;0;5
;459837;BU;;;0;5
;NB-100040425384;LU;;;0;5
;NB-100040425384;LU;;;1;5
;NB-100040425384;LU;;;2;5
;NB-100040425384;LU;;;3;5
;NB-100032319624;LU;;;1;5
;NB-100032319624;LU;;;2;5
;NB-100032319624;LU;;;3;5
;NB-100032319624;LU;;;0;5
;NB-100056c24600;LU;;;0;5
;NB-100056c24600;LU;;;1;5
;NB-100056c24600;LU;;;2;5
;NB-100056c24600;LU;;;3;5
;NB-100058cece83;LU;;;0;5
;NB-100058cece83;LU;;;1;5
;NB-100058cece83;LU;;;2;5
;NB-100058cece83;LU;;;3;5
;469810;SU;;;0;5
;NB-1000301898f22;LU;;;1;5
;NB-1000101888467;LU;;;1;5
;NB-1000201ab8220;LU;;;0;5
;NB-1000400e28895;LU;;;0;5
;NB-10001b0e646;LU;;;2;5
;NB-10003b6cb17;LU;;;1;5
;NB-10005167c00;LU;;;1;5
;NB-100011b2c947;LU;;;1;5
;NB-1000136279b70;LU;12;;0;6
;NB-100010969288;LU;103;;0;6
;NB-100012566032;LU;149;;0;6
;NB-107018bbb873;LU;150;;0;6
W03-C-Antwerpen-West-FH01;1288092;LU;1202;;2;6
W03-C-Antwerpen-West-FH01;1288092;LU;2003;;0;6
W03-C-Antwerpen-West-FH01;1299606;LU;4009;;0;6
;459837;BU;;;0;6
;NB-100040425384;LU;;;0;6
;NB-100040425384;LU;;;1;6
;NB-100040425384;LU;;;2;6
;NB-100040425384;LU;;;3;6
;NB-100032319624;LU;;;1;6
;NB-100032319624;LU;;;2;6
;NB-100032319624;LU;;;3;6
;469810;SU;;;0;6
;NB-1000301898f22;LU;;;1;6
;NB-1000101888467;LU;;;1;6
;NB-1000201ab8220;LU;;;0;6
;NB-1000400e28895;LU;;;1;6
;NB-10001b0e646;LU;;;3;6
;NB-10003b6cb17;LU;;;2;6
;NB-10005167c00;LU;;;2;6
;NB-100011b2c947;LU;;;1;6
;NB-100010969288;LU;104;;0;7
;NB-107018bbb873;LU;152;;0;7
;NB-100012566032;LU;152;;0;7
W03-C-Antwerpen-West-FH01;1288092;LU;1101;;1;7
W03-C-Antwerpen-West-FH01;1299606;LU;3305;;3;7
;459837;BU;;;0;7
;NB-1000301898f22;LU;;;1;7
;NB-1000101888467;LU;;;1;7
;NB-1000201ab8220;LU;;;1;7
;NB-1000400e28895;LU;;;1;7
;NB-10001b0e646;LU;;;3;7
;NB-10003b6cb17;LU;;;2;7
;NB-10005167c00;LU;;;2;7
;NB-100011b2c947;LU;;;2;7
;NB-1000136279b70;LU;13;;0;8
;NB-100010969288;LU;105;;0;8
;NB-100012566032;LU;150;;8;8
W03-C-Antwerpen-West-FH01;1288092;LU;1102;;1;8
W03-C-Antwerpen-West-FH01;1299606;LU;3307;;3;8
;459837;BU;;;0;8
;NB-1000301898f22;LU;;;1;8
;NB-1000101888467;LU;;;1;8
;NB-1000201ab8220;LU;;;1;8
;NB-1000400e28895;LU;;;1;8
;NB-10001b0e646;LU;;;4;8
;NB-10003b6cb17;LU;;;3;8
;NB-10005167c00;LU;;;3;8
;NB-100011b2c947;LU;;;2;8
W03-C-Antwerpen-West-FH01;1288092;LU;1;;0;9
;NB-107018bbb873;LU;160;;0;9
;NB-100012566032;LU;160;;0;9
W03-C-Antwerpen-West-FH01;1299606;LU;3208;;2;9
;459837;BU;;;0;9
;NB-1000301898f22;LU;;;1;9
;NB-1000101888467;LU;;;1;9
;NB-1000201ab8220;LU;;;1;9
;NB-1000400e28895;LU;;;1;9
;NB-10001b0e646;LU;;;4;9
;NB-10003b6cb17;LU;;;3;9
;NB-10005167c00;LU;;;3;9
;NB-100011b2c947;LU;;;2;9
;NB-100012566032;LU;148;;0;10
;NB-107018bbb873;LU;154;;0;10
W03-C-Antwerpen-West-FH01;1288092;BU;1001;;0;10
W03-C-Antwerpen-West-FH01;1299606;LU;3207;;2;10
;459837;BU;;;0;10
;NB-1000301898f22;LU;;;1;10
;NB-1000101888467;LU;;;1;10
;NB-1000201ab8220;LU;;;1;10
;NB-1000400e28895;LU;;;1;10
;NB-10001b0e646;LU;;;5;10
;NB-10003b6cb17;LU;;;4;10
;NB-10005167c00;LU;;;4;10
;NB-100011b2c947;LU;;;3;10
W03-C-Antwerpen-West-FH01;1892380;LU;11;;1;11
;NB-107018bbb873;LU;156;;0;11
W03-C-Antwerpen-West-FH01;1299606;LU;3206;;2;11
;NB-50001d3c643;LU;;;1;11
;1425360;LU;;;1;11
;NB-400056b7ed19;LU;;;1;11
;NB-40006064ce87;LU;;;1;11
;NB-40007819d448;LU;;;1;11
;NB-40007819d448;LU;;;1;11
;459837;BU;;;0;11
;NB-400018498b75;LU;;;1;11
;NB-400079c54b30;LU;;;1;11
;NB-400019c50b59;LU;;;1;11
;NB-40002030af83;LU;;;1;11
;NB-400024f22809;LU;;;1;11
;NB-400038488353;LU;;;1;11
;NB-400036E1188;LU;;;1;11
;NB-400024f22809;LU;;;1;11
;NB-4020374eac23;LU;;;1;11
;NB-009911Ac761;LU;;;1;11
;469810;LU;;;1;11
;NB-00d6207e4df91;LU;;;1;11
;NB-00f414Aba21;LU;;;1;11
;NB-0094382ded81;LU;;;1;11
;NB-600024B9306;LU;;;1;11
;NB-1000301898f22;LU;;;1;11
;NB-1000101888467;LU;;;1;11
;NB-1000201ab8220;LU;;;1;11
;469812;LU;;;1;11
;469813;LU;;;1;11
;NB-500013c03a12;LU;;;1;11
;NB-1000400e28895;LU;;;1;11
;NB-10001b0e646;LU;;;5;11
;NB-10003b6cb17;LU;;;4;11
;NB-10005167c00;LU;;;4;11
;NB-100011b2c947;LU;;;3;11
;3140484;LU;;;1;11
;3140555;LU;;;1;11
;1425321;LU;;;1;11
W03-C-Antwerpen-West-FH01;1892380;LU;12;;1;12
;NB-100012566032;LU;149;;0;12
;NB-107018bbb873;LU;155;;0;12
W03-C-Antwerpen-West-FH01;1299606;LU;3205;;2;12
;NB-50001d3c643;LU;;;1;12
;NB-40006064ce87;LU;;;1;12
;459837;BU;;;0;12
;NB-400018498b75;LU;;;1;12
;NB-400019c50b59;LU;;;1;12
;NB-40002030af83;LU;;;1;12
;NB-400038488353;LU;;;1;12
;NB-400036E1188;LU;;;1;12
;NB-4020374eac23;LU;;;1;12
;469810;LU;;;1;12
;NB-00f414Aba21;LU;;;1;12
;NB-1000301898f22;LU;;;1;12
;NB-1000101888467;LU;;;1;12
;NB-1000201ab8220;LU;;;1;12
;469813;LU;;;1;12
;NB-1000400e28895;LU;;;1;12
;NB-10003b6cb17;LU;;;5;12
;NB-10005167c00;LU;;;5;12
;NB-100011b2c947;LU;;;3;12
W03-C-Antwerpen-West-FH01;1299606;LU;3108;;1;13
;NB-50001d3c643;LU;;;1;13
;459837;BU;;;0;13
;NB-00f414Aba21;LU;;;1;13
;NB-1000301898f22;LU;;;2;13
;NB-1000101888467;LU;;;2;13
;NB-1000201ab8220;LU;;;1;13
;NB-1000400e28895;LU;;;1;13
;NB-10003b6cb17;LU;;;5;13
;NB-10005167c00;LU;;;5;13
;NB-100011b2c947;LU;;;4;13
;459837;BU;;;0;14
;NB-00f414Aba21;LU;;;1;14
;NB-1000301898f22;LU;;;2;14
;NB-1000101888467;LU;;;2;14
;NB-1000201ab8220;LU;;;1;14
;NB-1000400e28895;LU;;;2;14
;NB-100011b2c947;LU;;;4;14
W03-C-Antwerpen-West-FH01;1299606;LU;3106;;1;15
W03-C-Antwerpen-West-FH01;1299606;LU;3107;;1;15
;459837;BU;;;0;15
;NB-1000301898f22;LU;;;2;15
;NB-1000101888467;LU;;;2;15
;NB-1000201ab8220;LU;;;2;15
;NB-1000400e28895;LU;;;2;15
;NB-100011b2c947;LU;;;4;15
W03-C-Antwerpen-West-FH01;1299606;LU;3105;;1;16
;459837;BU;;;0;16
;NB-1000301898f22;LU;;;2;16
;NB-1000101888467;LU;;;2;16
;NB-1000201ab8220;LU;;;2;16
;NB-1000400e28895;LU;;;2;16
;NB-100011b2c947;LU;;;5;16
W03-C-Antwerpen-West-FH01;1299606;BU;3007;;0;17
;459837;BU;;;0;17
;NB-1000301898f22;LU;;;2;17
;NB-1000101888467;LU;;;2;17
;NB-1000201ab8220;LU;;;2;17
;NB-1000400e28895;LU;;;2;17
W03-C-Antwerpen-West-FH01;1299606;BU;3005;;0;18
;459837;BU;;;0;18
;NB-1000301898f22;LU;;;2;18
;NB-1000101888467;LU;;;2;18
;NB-1000201ab8220;LU;;;2;18
;NB-1000400e28895;LU;;;2;18
W03-C-Antwerpen-West-FH01;1299606;LU;5411;;4;19
;459837;BU;;;0;19
;NB-1000301898f22;LU;;;2;19
;NB-1000101888467;LU;;;2;19
;NB-1000201ab8220;LU;;;2;19
;NB-1000400e28895;LU;;;2;19
W03-C-Antwerpen-West-FH01;1299606;LU;5412;;4;20
;459837;BU;;;0;20
;NB-1000301898f22;LU;;;2;20
;NB-1000101888467;LU;;;2;20
;NB-1000201ab8220;LU;;;2;20
;NB-1000400e28895;LU;;;2;20
W03-C-Antwerpen-West-FH01;1892380;LU;21;;2;21
W03-C-Antwerpen-West-FH01;1299606;LU;5311;;3;21
;NB-50001d3c643;LU;;;2;21
;1425360;LU;;;2;21
;NB-400056b7ed19;LU;;;2;21
;NB-40006064ce87;LU;;;2;21
;NB-40007819d448;LU;;;2;21
;459837;BU;;;0;21
;NB-400018498b75;LU;;;2;21
;NB-400019c50b59;LU;;;2;21
;NB-40002030af83;LU;;;2;21
;NB-400024f22809;LU;;;2;21
;NB-40006fb0d75;BU;;;2;21
;NB-400038488353;LU;;;2;21
;NB-400036E1188;LU;;;2;21
;NB-400024f22809;LU;;;2;21
;NB-4020374eac23;LU;;;2;21
;469810;LU;;;2;21
;NB-00f414Aba21;LU;;;2;21
;NB-0094382ded81;LU;;;2;21
;NB-600024B9306;LU;;;2;21
;NB-1000301898f22;LU;;;3;21
;NB-1000101888467;LU;;;3;21
;NB-1000201ab8220;LU;;;2;21
;469812;LU;;;2;21
;469813;LU;;;2;21
;NB-500013c03a12;LU;;;2;21
;NB-1000400e28895;LU;;;2;21
;3140484;LU;;;2;21
;1425321;LU;;;2;21
W03-C-Antwerpen-West-FH01;1892380;LU;22;;2;22
W03-C-Antwerpen-West-FH01;1299606;LU;5313;;3;22
;NB-50001d3c643;LU;;;2;22
;NB-40006064ce87;LU;;;2;22
;459837;BU;;;0;22
;NB-400018498b75;LU;;;2;22
;NB-400019c50b59;LU;;;2;22
;NB-40002030af83;LU;;;2;22
;NB-400038488353;LU;;;2;22
;NB-400036E1188;LU;;;2;22
;NB-4020374eac23;LU;;;2;22
;469810;LU;;;2;22
;NB-00f414Aba21;LU;;;2;22
;NB-1000301898f22;LU;;;3;22
;NB-1000101888467;LU;;;3;22
;NB-1000201ab8220;LU;;;2;22
;469813;LU;;;2;22
;NB-1000400e28895;LU;;;3;22
W03-C-Antwerpen-West-FH01;1299606;LU;5212;;2;23
;NB-50001d3c643;LU;;;2;23
;459837;BU;;;0;23
;NB-00f414Aba21;LU;;;2;23
;NB-1000301898f22;LU;;;3;23
;NB-1000101888467;LU;;;3;23
;NB-1000201ab8220;LU;;;3;23
;NB-1000400e28895;LU;;;3;23
W03-C-Antwerpen-West-FH01;1299606;LU;5212;;2;24
;459837;BU;;;0;24
;NB-00f414Aba21;LU;;;2;24
;NB-1000301898f22;LU;;;3;24
;NB-1000101888467;LU;;;3;24
;NB-1000201ab8220;LU;;;3;24
;NB-1000400e28895;LU;;;3;24
W03-C-Antwerpen-West-FH01;1299606;LU;5111;;1;25
;459837;BU;;;0;25
;NB-1000301898f22;LU;;;3;25
;NB-1000101888467;LU;;;3;25
;NB-1000201ab8220;LU;;;3;25
;NB-1000400e28895;LU;;;3;25
W03-C-Antwerpen-West-FH01;1299606;LU;5112;;1;26
;459837;BU;;;0;26
;NB-1000301898f22;LU;;;3;26
;NB-1000101888467;LU;;;3;26
;NB-1000201ab8220;LU;;;3;26
;NB-1000400e28895;LU;;;3;26
W03-C-Antwerpen-West-FH01;1299606;LU;5012;;0;27
;459837;BU;;;0;27
;NB-1000301898f22;LU;;;3;27
;NB-1000101888467;LU;;;3;27
;NB-1000201ab8220;LU;;;3;27
;NB-1000400e28895;LU;;;3;27
W03-C-Antwerpen-West-FH01;1299606;LU;3405;;4;28
;459837;BU;;;0;28
;NB-1000301898f22;LU;;;3;28
;NB-1000101888467;LU;;;3;28
;NB-1000201ab8220;LU;;;3;28
;NB-1000400e28895;LU;;;3;28
W03-C-Antwerpen-West-FH01;1299606;LU;3407;;4;29
;459837;BU;;;0;29
;NB-1000301898f22;LU;;;4;29
;NB-1000101888467;LU;;;4;29
;NB-1000201ab8220;LU;;;3;29
;NB-1000400e28895;LU;;;3;29
;459837;BU;;;0;30
;NB-1000301898f22;LU;;;4;30
;NB-1000101888467;LU;;;4;30
;NB-1000201ab8220;LU;;;3;30
;NB-1000400e28895;LU;;;4;30
W03-C-Antwerpen-West-FH01;1892380;LU;31;;3;31
;NB-50001d3c643;LU;;;3;31
;1425360;LU;;;3;31
;NB-400056b7ed19;LU;;;3;31
;NB-40006064ce87;LU;;;3;31
;459837;BU;;;0;31
;NB-400018498b75;LU;;;3;31
;NB-400019c50b59;LU;;;3;31
;NB-40002030af83;LU;;;3;31
